date,iexId,isEnabled,name,symbol,type
2019-04-02,2487,True,First Trust Enhanced Equity Income Fund,FFA,cs
2019-04-02,2488,True,First Financial Bancorp.,FFBC,cs
2019-04-02,13520,True,FFBW Inc.,FFBW,cs
2019-04-02,2490,True,Flaherty & Crumrine Preferred Securities Income Fund Incorporated,FFC,cs
2019-04-02,14251,True,Barclays ETN FI Enhanced Europe 50 Exchange Traded Notes Series C,FFEU,N/A
2019-04-02,2493,True,FBL Financial Group Inc.,FFG,cs
2019-04-02,12991,True,Formula Folios Hedged Growth,FFHG,N/A
2019-04-02,2494,True,Fuwei Films (Holdings) Co. Ltd.,FFHL,cs
2019-04-02,2495,True,Flushing Financial Corporation,FFIC,cs
2019-04-02,2496,True,First Financial Bankshares Inc.,FFIN,cs
2019-04-02,13289,True,Fieldstone UVA Unconstrained Medium-Term Fixed Income,FFIU,N/A
2019-04-02,2497,True,F5 Networks Inc.,FFIV,cs
2019-04-02,2502,True,First Financial Northwest Inc.,FFNW,cs
2019-04-02,2503,True,First Trust FTSE EPRA/NAREIT Global Real Estate Index Fund,FFR,et
2019-04-02,13675,True,FormulaFolios Smart Growth,FFSG,N/A
2019-04-02,13676,True,FormulaFolios Tactical Growth,FFTG,N/A
2019-04-02,12992,True,FormulaFolios Tactical Income,FFTI,N/A
2019-04-02,9902,True,Innovator IBD 50,FFTY,N/A
2019-04-02,8565,True,First Foundation Inc.,FFWM,cs
2019-04-02,11585,True,FGL Holdings,FG,cs
2019-04-02,11588,True,,FG+,N/A
2019-04-02,2504,True,First Trust Specialty Finance and Financial Opportunities Fund,FGB,cs
2019-04-02,9598,True,First Guaranty Bancshares Inc.,FGBI,cs
2019-04-02,2505,True,First Trust DJ Global Select Dividend,FGD,et
2019-04-02,9453,True,FibroGen Inc,FGEN,cs
2019-04-02,2507,True,First Trust Germany AlphaDEX Fund,FGM,et
2019-04-02,2508,True,Ferrellgas Partners L.P.,FGP,cs
2019-04-02,11664,True,First Hawaiian Inc.,FHB,cs
2019-04-02,2510,True,First Trust Hong Kong AlphaDEX Fund,FHK,N/A
2019-04-02,15345,True,Futu Holdings Limited,FHL,cs
2019-04-02,8029,True,Fidelity MSCI Health Care Index,FHLC,N/A
2019-04-02,2511,True,First Horizon National Corporation,FHN,cs
2019-04-02,2512,True,First Horizon National Corporation Depositary Shares,FHN-A,ps
2019-04-02,7717,True,Frank's International N.V.,FI,cs
2019-04-02,2514,True,First Interstate BancSystem Inc.,FIBK,cs
2019-04-02,9767,True,iShares Edge U.S. Fixed Income Balanced Risk,FIBR,N/A
2019-04-02,2515,True,Fair Isaac Corproation,FICO,cs
2019-04-02,7744,True,International Multi-Asset Diversified Income Index,FID,N/A
2019-04-02,14028,True,Fidelity International High Dividend,FIDI,N/A
2019-04-02,8030,True,Fidelity MSCI Industrials Index,FIDU,N/A
2019-04-02,11070,True,UBS AG FI Enhanced Europe 50 ETN due February 12 2026,FIEE,N/A
2019-04-02,7995,True,FI Enhanced Gloabl High Yield ETN,FIEG,N/A
2019-04-02,2516,True,First Trust Energy Infrastructure Fund of Beneficial Interest,FIF,cs
2019-04-02,11079,True,UBS AG FI Enhanced Global High Yield ETN due March 3 2026,FIHD,N/A
2019-04-02,2519,True,Federated Investors Inc.,FII,cs
2019-04-02,2520,True,iShares MSCI Global Energy Producers Fund,FILL,et
2019-04-02,2523,True,ProShares UltraPro Financial Select Sector,FINU,et
2019-04-02,11809,True,Global X FinTech ETF,FINX,N/A
2019-04-02,2524,True,ProShares UltraPro Short Financial Select Sector,FINZ,N/A
2019-04-02,2527,True,Fidelity National Information Services Inc.,FIS,cs
2019-04-02,2529,True,Financial Institutions Inc.,FISI,cs
2019-04-02,7996,True,Empire State Realty OP L.P. Series 250 Operating Partnership Units Representing Limited Partnership Interests,FISK,cs
2019-04-02,2530,True,Fiserv Inc.,FISV,cs
2019-04-02,9972,True,Fitbit Inc. Class A,FIT,cs
2019-04-02,2531,True,Fifth Third Bancorp,FITB,cs
2019-04-02,8167,True,Fifth Third Bancorp Depositary Share repstg 1/1000th Ownership Interest Perp Pfd Series I,FITBI,ps
2019-04-02,12211,True,First Trust Senior Floating Rate 2022 Target Term Fund of Beneficial Interest,FIV,cs
2019-04-02,14029,True,Fidelity International Value Factor,FIVA,N/A
2019-04-02,2532,True,Five Below Inc.,FIVE,cs
2019-04-02,15479,True,Defiance Next Gen Connectivity,FIVG,N/A
2019-04-02,8518,True,Five9 Inc.,FIVN,cs
2019-04-02,2534,True,First Trust Water,FIW,et
2019-04-02,2535,True,Comfort Systems USA Inc.,FIX,cs
2019-04-02,12389,True,First Trust TCW Opportunistic Fixed Income ETF,FIXD,N/A
2019-04-02,14221,True,Homology Medicines Inc.,FIXX,cs
2019-04-02,14252,True,Barclays ETN FI Enhanced Global High Yield Exchange Traded Notes Series B,FIYY,N/A
2019-04-02,2536,True,National Beverage Corp.,FIZZ,cs
2019-04-02,2537,True,First Trust Japan AlphaDEX Fund,FJP,et
2019-04-02,2538,True,First Trust South Korea AlphaDEX Fund,FKO,et
2019-04-02,2539,True,First Trust United Kingdom AlphaDEX Fund,FKU,et
2019-04-02,2540,True,Foot Locker Inc.,FL,cs
2019-04-02,2541,True,Exchange Traded Concepts Trust FLAG-Forensic Accounting Long-Short,FLAG,N/A
2019-04-02,2542,True,iPath US Treasury Flattener ETN,FLAT,et
2019-04-02,13704,True,Franklin FTSE Australia,FLAU,N/A
2019-04-02,14127,True,Franklin FTSE Asia ex Japan,FLAX,N/A
2019-04-02,14693,True,Franklin Liberty Senior Loan,FLBL,N/A
2019-04-02,13705,True,Franklin FTSE Brazil,FLBR,N/A
2019-04-02,2543,True,Flaherty & Crumrine Total Return Fund Inc,FLC,cs
2019-04-02,13706,True,Franklin FTSE Canada,FLCA,N/A
2019-04-02,13707,True,Franklin FTSE China,FLCH,N/A
2019-04-02,11921,True,Franklin Liberty Investment Grade Corporate,FLCO,N/A
2019-04-02,2544,True,Fluidigm Corporation,FLDM,cs
2019-04-02,14729,True,Fidelity Low Duration Bond Factor,FLDR,N/A
2019-04-02,13708,True,Franklin FTSE Europe,FLEE,N/A
2019-04-02,13709,True,Franklin FTSE Europe Hedged,FLEH,N/A
2019-04-02,12048,True,Barclays ETN FI Enhanced Europe 50 ETN Series B,FLEU,N/A
2019-04-02,2545,True,Flex Ltd.,FLEX,cs
2019-04-02,15138,True,Federal Life Group Inc.,FLF,cs
2019-04-02,13710,True,Franklin FTSE France,FLFR,N/A
2019-04-02,13711,True,Franklin FTSE United Kingdom,FLGB,N/A
2019-04-02,8705,True,Credit Suisse FI Large Cap Growth Enhanced ETN,FLGE,N/A
2019-04-02,13712,True,Franklin FTSE Germany,FLGR,N/A
2019-04-02,11787,True,Fulgent Genetics Inc.,FLGT,cs
2019-04-02,13713,True,Franklin FTSE Hong Kong,FLHK,N/A
2019-04-02,14694,True,Franklin Liberty High Yield Corporate,FLHY,N/A
2019-04-02,14695,True,Franklin Liberty International Aggregate Bond,FLIA,N/A
2019-04-02,2546,True,The First of Long Island Corporation,FLIC,cs
2019-04-02,14128,True,Franklin FTSE India,FLIN,N/A
2019-04-02,12328,True,Franklin Liberty International Opportunities,FLIO,N/A
2019-04-02,2547,True,FLIR Systems Inc.,FLIR,cs
2019-04-02,13714,True,Franklin FTSE Italy,FLIY,N/A
2019-04-02,13715,True,Franklin FTSE Japan Hedged,FLJH,N/A
2019-04-02,13716,True,Franklin FTSE Japan,FLJP,N/A
2019-04-02,13717,True,Franklin FTSE South Korea,FLKR,N/A
2019-04-02,9664,True,Flex Pharma Inc.,FLKS,cs
2019-04-02,2548,True,Full House Resorts Inc.,FLL,cs
2019-04-02,15131,True,Franklin FTSE Latin America,FLLA,N/A
2019-04-02,11865,True,Franklin Liberty U.S. Low Volatility,FLLV,N/A
2019-04-02,2549,True,First Trust Global Engineering and Construction,FLM,et
2019-04-02,13340,True,Franklin Templeton ETF Trust Liberty Municipal Bond,FLMB,N/A
2019-04-02,13341,True,Franklin Templeton ETF Trust Liberty Intermediate Municipal Opportunities,FLMI,N/A
2019-04-02,13257,True,Falcon Minerals Corporation,FLMN,cs
2019-04-02,13268,True,,FLMNW,N/A
2019-04-02,13718,True,Franklin FTSE Mexico,FLMX,N/A
2019-04-02,2551,True,First Trust Latin America AlphaDEX Fund,FLN,et
2019-04-02,3415,True,Fluent Inc.,FLNT,cs
2019-04-02,2552,True,Flowers Foods Inc.,FLO,cs
2019-04-02,2553,True,iShares Floating Rate Bond,FLOT,et
2019-04-02,10517,True,SPX FLOW Inc.,FLOW,cs
2019-04-02,11431,True,Franklin LibertyQ Global Dividend,FLQD,N/A
2019-04-02,11432,True,Franklin LibertyQ Emerging Markets,FLQE,N/A
2019-04-02,11433,True,Franklin LibertyQ Global Equity,FLQG,N/A
2019-04-02,11434,True,Franklin LibertyQ International Equity Hedged,FLQH,N/A
2019-04-02,12820,True,Franklin LibertyQ U.S. Equity,FLQL,N/A
2019-04-02,12821,True,Franklin LibertyQ U.S. Mid Cap Equity,FLQM,N/A
2019-04-02,12822,True,Franklin LibertyQ U.S. Small Cap Equity,FLQS,N/A
2019-04-02,2555,True,Fluor Corporation,FLR,cs
2019-04-02,2556,True,SPDR Bloomberg Barclays Investment Grade Floating Rate,FLRN,et
2019-04-02,9754,True,AdvisorShares Pacific Asset Enhanced Floating Rate,FLRT,N/A
2019-04-02,14129,True,Franklin FTSE Russia,FLRU,N/A
2019-04-02,2557,True,Flowserve Corporation,FLS,cs
2019-04-02,15132,True,Franklin FTSE Saudi Arabia,FLSA,N/A
2019-04-02,14130,True,Franklin FTSE Switzerland,FLSW,N/A
2019-04-02,2558,True,FleetCor Technologies Inc.,FLT,cs
2019-04-02,9357,True,Fidelity Limited Term Bond,FLTB,N/A
2019-04-02,2559,True,VanEck Vectors Investment Grade Floating Rate,FLTR,et
2019-04-02,13719,True,Franklin FTSE Taiwan,FLTW,N/A
2019-04-02,2561,True,1-800 FLOWERS.COM Inc.,FLWS,cs
2019-04-02,8255,True,Flexion Therapeutics Inc.,FLXN,cs
2019-04-02,2562,True,Flexsteel Industries Inc.,FLXS,cs
2019-04-02,2563,True,Fly Leasing Limited,FLY,cs
2019-04-02,15133,True,Franklin FTSE South Africa,FLZA,N/A
2019-04-02,2564,True,iShares MSCI Frontier 100 Fund,FM,et
2019-04-02,12904,True,Farmers & Merchants Bancorp Inc.,FMAO,cs
2019-04-02,8031,True,Fidelity MSCI Materials Index,FMAT,N/A
2019-04-02,8626,True,First Trust Managed Municipal ETF,FMB,N/A
2019-04-02,8619,True,First Mid-Illinois Bancshares Inc.,FMBH,cs
2019-04-02,2565,True,First Midwest Bancorp Inc.,FMBI,cs
2019-04-02,2566,True,FMC Corporation,FMC,cs
2019-04-02,15009,True,Forum Merger II Corporation,FMCI,cs
2019-04-02,14810,True,Forum Merger II Corporation Unit,FMCIU,su
2019-04-02,15014,True,Forum Merger II Corporation Warrant,FMCIW,N/A
2019-04-02,2570,True,First Trust Morningstar Managed Futures Strategy Fund,FMF,N/A
2019-04-02,13685,True,First Trust Municipal High Income ETF,FMHI,N/A
2019-04-02,2572,True,First Trust Mega Cap AlphaDEX Fund,FMK,et
2019-04-02,2573,True,Federated Premier Municipal Income Fund,FMN,cs
2019-04-02,2574,True,Farmers National Banc Corp.,FMNB,cs
2019-04-02,2575,True,Fiduciary/Claymore Energy Infrastructure Fund of Beneficial Interest,FMO,cs
2019-04-02,2576,True,Fresenius Medical Care AG,FMS,cs
2019-04-02,2577,True,Fomento Economico Mexicano S.A.B. de C.V.,FMX,cs
2019-04-02,2578,True,First Trust Motgage Income Fund of Beneficial Interest,FMY,cs
2019-04-02,2579,True,Fabrinet,FN,cs
2019-04-02,2580,True,F.N.B. Corporation,FNB,cs
2019-04-02,8100,True,F.N.B. Corporation Depositary Shares Series E,FNB-E,ps
2019-04-02,14227,True,FNCB Bancorp Inc.,FNCB,cs
2019-04-02,8032,True,Fidelity MSCI Financials Index,FNCL,N/A
2019-04-02,9486,True,Floor & Decor Holdings Inc.,FND,cs
2019-04-02,7728,True,Schwab Fundamental U.S. Small Company Index,FNDA,N/A
2019-04-02,7729,True,Schwab Fundamental U.S. Broad Market Index,FNDB,N/A
2019-04-02,7730,True,Schwab Fundamental International Small Company Index,FNDC,N/A
2019-04-02,7731,True,Schwab Fundamental Emerging Markets Large Company Index,FNDE,N/A
2019-04-02,7732,True,Schwab Fundamental International Large Company Index,FNDF,N/A
2019-04-02,7733,True,Schwab Fundamental U.S. Large Company Index,FNDX,N/A
2019-04-02,8846,True,FNF Group of Fidelity National Financial Inc.,FNF,cs
2019-04-02,13110,True,AdvisorShares New Tech and Media,FNG,N/A
2019-04-02,14072,True,MicroSectors FANG Index -3X Inverse Leveraged ETNs due January 8 2038,FNGD,N/A
2019-04-02,14886,True,MicroSectors FANG Index 2X Leveraged ETNs due January 8 2038,FNGO,N/A
2019-04-02,14073,True,MicroSectors FANG Index 3X Leveraged ETNs due January 8 2038,FNGU,N/A
2019-04-02,14887,True,MicroSectors FANG Index -2X Inverse Leveraged ETNs due January 8 2038,FNGZ,N/A
2019-04-02,2586,True,FedNat Holding Company,FNHC,cs
2019-04-02,2587,True,First Trust Chindia,FNI,et
2019-04-02,8620,True,Finjan Holdings Inc.,FNJN,cs
2019-04-02,2589,True,First Trust Mid Cap Value AlphaDEX Fund,FNK,et
2019-04-02,13521,True,Funko Inc.,FNKO,cs
2019-04-02,2590,True,First Bancorp Inc (ME),FNLC,cs
2019-04-02,2592,True,Finisar Corporation,FNSR,cs
2019-04-02,2593,True,Franco-Nevada Corporation,FNV,cs
2019-04-02,9701,True,First Northwest Bancorp,FNWB,cs
2019-04-02,2594,True,First Trust Mid Cap Core AlphaDEX Fund,FNX,et
2019-04-02,2595,True,First Trust Mid Cap Growth AlphaDEX Fund,FNY,et
2019-04-02,14832,True,Focus Financial Partners Inc.,FOCS,cs
2019-04-02,2596,True,Ferro Corporation,FOE,cs
2019-04-02,2597,True,Cohen & Steers Closed-End Opportunity Fund Inc.,FOF,cs
2019-04-02,2600,True,Amicus Therapeutics Inc.,FOLD,cs
2019-04-02,9151,True,Foamix Pharmaceuticals Ltd.,FOMX,cs
2019-04-02,2601,True,First Trust NASDAQ OMX CEA Smartphone Index Fund,FONE,et
2019-04-02,2602,True,Fonar Corporation,FONR,cs
2019-04-02,2603,True,Forestar Group Inc,FOR,cs
2019-04-02,2604,True,Forward Industries Inc.,FORD,cs
2019-04-02,10566,True,Fuling Global Inc.,FORK,cs
2019-04-02,2605,True,FormFactor Inc.,FORM,cs
2019-04-02,2606,True,Forrester Research Inc.,FORR,cs
2019-04-02,2607,True,Formula Systems (1985) Ltd. ADS represents 1 ordinary shares,FORTY,cs
2019-04-02,2609,True,Fossil Group Inc.,FOSL,cs
2019-04-02,15543,False,iShares Focused Value Factor,FOVL,N/A
2019-04-02,15430,True,Fox Corporation,FOX,cs
2019-04-02,15429,True,Fox Corporation,FOXA,cs
2019-04-02,7711,True,Fox Factory Holding Corp.,FOXF,cs
2019-04-02,2612,True,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,FPA,et
2019-04-02,14774,True,Far Point Acquisition Corporation Class A,FPAC,cs
2019-04-02,14780,True,Far Point Acquisition Corporation Warrants exercisable for one share of Class A Common Stock for $11.50 per share,FPAC+,N/A
2019-04-02,14665,True,Far Point Acquisition Corporation Units each consisting of one share of Class A common stock $0.0001 par value and one-third of one redeemable warrant,FPAC=,su
2019-04-02,12108,True,FlexShopper Inc.,FPAY,cs
2019-04-02,15076,True,FlexShopper Inc. Warrants,FPAYW,N/A
2019-04-02,2613,True,First Trust Preferred Securities and Income ETF,FPE,N/A
2019-04-02,13301,True,First Trust Institutional Preferred Securities and Income,FPEI,N/A
2019-04-02,2614,True,First Trust Intermediate Duration Preferred & Income Fund of Beneficial Interest,FPF,cs
2019-04-02,12808,True,Five Point Holdings LLC Class A,FPH,cs
2019-04-02,8492,True,Farmland Partners Inc.,FPI,cs
2019-04-02,13291,True,Farmland Partners Inc. Series B Participating Preferred Stock,FPI-B,cs
2019-04-02,8478,True,First Trust New Opportunities MLP & Energy Fund of Beneficial Interest,FPL,cs
2019-04-02,7765,True,Five Prime Therapeutics Inc.,FPRX,cs
2019-04-02,2619,True,First Trust US Equity Opportunities,FPX,et
2019-04-02,15108,True,First Trust IPOX Europe Equity Opportunities ETF,FPXE,N/A
2019-04-02,9465,True,First Trust International IPO ETF,FPXI,N/A
2019-04-02,11823,True,Fidelity Quality Factor,FQAL,N/A
